# Average annual utilization of renewable technologies, calculated using regional solar irradiance data and wind resource curves to adjust default assumptions
region,supplysector,subsector,stub.technology,year,capacity.factor
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.259618517
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.130216352
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.276146447
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.243079329
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.240659276
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.25478562
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.209226928
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.237728709
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.199958443
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.232851932
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2080,0.218840056
USA,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.200000279
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.282363716
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.280199153
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.275541762
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.273568227
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.272521652
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.246714494
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.129780734
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.25133217
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.214675695
China,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.239885029
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.165519569
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.183181869
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.162879869
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.219534769
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.109905752
India,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.247360719
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.231764576
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.18912206
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.268432483
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.27372128
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.259618517
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.130216352
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.276146447
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.243079329
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.240659276
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.25478562
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.209226928
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.237728709
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.199958443
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.232851932
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2085,0.218840056
USA,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.200000279
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.282363716
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.280199153
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.275541762
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.273568227
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.272521652
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.246714494
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.129780734
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.25133217
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.214675695
China,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.239885029
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.165519569
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.183181869
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.162879869
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.219534769
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.109905752
India,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.247360719
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.231764576
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.18912206
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.268432483
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.27372128
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.259618517
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.130216352
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.276146447
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.243079329
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.240659276
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.25478562
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.209226928
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.237728709
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.199958443
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.232851932
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2090,0.218840056
USA,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.200000279
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.282363716
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.280199153
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.275541762
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.273568227
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.272521652
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.246714494
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.129780734
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.25133217
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.214675695
China,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.239885029
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.165519569
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.183181869
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.162879869
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.219534769
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.109905752
India,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.247360719
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.231764576
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.18912206
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.268432483
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.27372128
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.259618517
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.130216352
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.276146447
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.243079329
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.240659276
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.25478562
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.209226928
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.237728709
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.199958443
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.232851932
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2095,0.218840056
USA,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.200000279
Africa_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.282363716
Africa_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.280199153
Africa_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.275541762
Africa_Western,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.273568227
Australia_NZ,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.272521652
Brazil,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.246714494
Canada,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.129780734
Central America and Caribbean,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.25133217
Central Asia,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.214675695
China,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.239885029
EU-12,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.165519569
EU-15,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.183181869
Europe_Eastern,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.162879869
Europe_Non_EU,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.219534769
European Free Trade Association,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.109905752
India,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.247360719
Indonesia,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.231764576
Japan,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.18912206
Mexico,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.268432483
Middle East,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.27372128
Pakistan,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.259618517
Russia,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.130216352
South Africa,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.276146447
South America_Northern,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.243079329
South America_Southern,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.240659276
South Asia,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.25478562
South Korea,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.209226928
Southeast Asia,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.237728709
Taiwan,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.199958443
Argentina,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.232851932
Colombia,elect_td_bld,rooftop_pv,rooftop_pv,2100,0.218840056
USA,electricity,solar,PV,1975,0.200000279
Africa_Eastern,electricity,solar,PV,1975,0.282363716
Africa_Northern,electricity,solar,PV,1975,0.280199153
Africa_Southern,electricity,solar,PV,1975,0.275541762
Africa_Western,electricity,solar,PV,1975,0.273568227
Australia_NZ,electricity,solar,PV,1975,0.272521652
Brazil,electricity,solar,PV,1975,0.246714494
Canada,electricity,solar,PV,1975,0.129780734
Central America and Caribbean,electricity,solar,PV,1975,0.25133217
Central Asia,electricity,solar,PV,1975,0.214675695
China,electricity,solar,PV,1975,0.239885029
EU-12,electricity,solar,PV,1975,0.165519569
EU-15,electricity,solar,PV,1975,0.183181869
Europe_Eastern,electricity,solar,PV,1975,0.162879869
Europe_Non_EU,electricity,solar,PV,1975,0.219534769
European Free Trade Association,electricity,solar,PV,1975,0.109905752
India,electricity,solar,PV,1975,0.247360719
Indonesia,electricity,solar,PV,1975,0.231764576
Japan,electricity,solar,PV,1975,0.18912206
Mexico,electricity,solar,PV,1975,0.268432483
Middle East,electricity,solar,PV,1975,0.27372128
Pakistan,electricity,solar,PV,1975,0.259618517
Russia,electricity,solar,PV,1975,0.130216352
South Africa,electricity,solar,PV,1975,0.276146447
South America_Northern,electricity,solar,PV,1975,0.243079329
South America_Southern,electricity,solar,PV,1975,0.240659276
South Asia,electricity,solar,PV,1975,0.25478562
South Korea,electricity,solar,PV,1975,0.209226928
Southeast Asia,electricity,solar,PV,1975,0.237728709
Taiwan,electricity,solar,PV,1975,0.199958443
Argentina,electricity,solar,PV,1975,0.232851932
Colombia,electricity,solar,PV,1975,0.218840056
USA,electricity,solar,PV_storage,1975,0.200000279
Africa_Eastern,electricity,solar,PV_storage,1975,0.282363716
Africa_Northern,electricity,solar,PV_storage,1975,0.280199153
Africa_Southern,electricity,solar,PV_storage,1975,0.275541762
Africa_Western,electricity,solar,PV_storage,1975,0.273568227
Australia_NZ,electricity,solar,PV_storage,1975,0.272521652
Brazil,electricity,solar,PV_storage,1975,0.246714494
Canada,electricity,solar,PV_storage,1975,0.129780734
Central America and Caribbean,electricity,solar,PV_storage,1975,0.25133217
Central Asia,electricity,solar,PV_storage,1975,0.214675695
China,electricity,solar,PV_storage,1975,0.239885029
EU-12,electricity,solar,PV_storage,1975,0.165519569
EU-15,electricity,solar,PV_storage,1975,0.183181869
Europe_Eastern,electricity,solar,PV_storage,1975,0.162879869
Europe_Non_EU,electricity,solar,PV_storage,1975,0.219534769
European Free Trade Association,electricity,solar,PV_storage,1975,0.109905752
India,electricity,solar,PV_storage,1975,0.247360719
Indonesia,electricity,solar,PV_storage,1975,0.231764576
Japan,electricity,solar,PV_storage,1975,0.18912206
Mexico,electricity,solar,PV_storage,1975,0.268432483
Middle East,electricity,solar,PV_storage,1975,0.27372128
Pakistan,electricity,solar,PV_storage,1975,0.259618517
Russia,electricity,solar,PV_storage,1975,0.130216352
South Africa,electricity,solar,PV_storage,1975,0.276146447
South America_Northern,electricity,solar,PV_storage,1975,0.243079329
South America_Southern,electricity,solar,PV_storage,1975,0.240659276
South Asia,electricity,solar,PV_storage,1975,0.25478562
South Korea,electricity,solar,PV_storage,1975,0.209226928
Southeast Asia,electricity,solar,PV_storage,1975,0.237728709
Taiwan,electricity,solar,PV_storage,1975,0.199958443
Argentina,electricity,solar,PV_storage,1975,0.232851932
Colombia,electricity,solar,PV_storage,1975,0.218840056
USA,electricity,solar,PV,1990,0.200000279
Africa_Eastern,electricity,solar,PV,1990,0.282363716
Africa_Northern,electricity,solar,PV,1990,0.280199153
Africa_Southern,electricity,solar,PV,1990,0.275541762
Africa_Western,electricity,solar,PV,1990,0.273568227
Australia_NZ,electricity,solar,PV,1990,0.272521652
Brazil,electricity,solar,PV,1990,0.246714494
Canada,electricity,solar,PV,1990,0.129780734
Central America and Caribbean,electricity,solar,PV,1990,0.25133217
Central Asia,electricity,solar,PV,1990,0.214675695
China,electricity,solar,PV,1990,0.239885029
EU-12,electricity,solar,PV,1990,0.165519569
EU-15,electricity,solar,PV,1990,0.183181869
Europe_Eastern,electricity,solar,PV,1990,0.162879869
Europe_Non_EU,electricity,solar,PV,1990,0.219534769
European Free Trade Association,electricity,solar,PV,1990,0.109905752
India,electricity,solar,PV,1990,0.247360719
Indonesia,electricity,solar,PV,1990,0.231764576
Japan,electricity,solar,PV,1990,0.18912206
Mexico,electricity,solar,PV,1990,0.268432483
Middle East,electricity,solar,PV,1990,0.27372128
Pakistan,electricity,solar,PV,1990,0.259618517
Russia,electricity,solar,PV,1990,0.130216352
South Africa,electricity,solar,PV,1990,0.276146447
South America_Northern,electricity,solar,PV,1990,0.243079329
South America_Southern,electricity,solar,PV,1990,0.240659276
South Asia,electricity,solar,PV,1990,0.25478562
South Korea,electricity,solar,PV,1990,0.209226928
Southeast Asia,electricity,solar,PV,1990,0.237728709
Taiwan,electricity,solar,PV,1990,0.199958443
Argentina,electricity,solar,PV,1990,0.232851932
Colombia,electricity,solar,PV,1990,0.218840056
USA,electricity,solar,PV_storage,1990,0.200000279
Africa_Eastern,electricity,solar,PV_storage,1990,0.282363716
Africa_Northern,electricity,solar,PV_storage,1990,0.280199153
Africa_Southern,electricity,solar,PV_storage,1990,0.275541762
Africa_Western,electricity,solar,PV_storage,1990,0.273568227
Australia_NZ,electricity,solar,PV_storage,1990,0.272521652
Brazil,electricity,solar,PV_storage,1990,0.246714494
Canada,electricity,solar,PV_storage,1990,0.129780734
Central America and Caribbean,electricity,solar,PV_storage,1990,0.25133217
Central Asia,electricity,solar,PV_storage,1990,0.214675695
China,electricity,solar,PV_storage,1990,0.239885029
EU-12,electricity,solar,PV_storage,1990,0.165519569
EU-15,electricity,solar,PV_storage,1990,0.183181869
Europe_Eastern,electricity,solar,PV_storage,1990,0.162879869
Europe_Non_EU,electricity,solar,PV_storage,1990,0.219534769
European Free Trade Association,electricity,solar,PV_storage,1990,0.109905752
India,electricity,solar,PV_storage,1990,0.247360719
Indonesia,electricity,solar,PV_storage,1990,0.231764576
Japan,electricity,solar,PV_storage,1990,0.18912206
Mexico,electricity,solar,PV_storage,1990,0.268432483
Middle East,electricity,solar,PV_storage,1990,0.27372128
Pakistan,electricity,solar,PV_storage,1990,0.259618517
Russia,electricity,solar,PV_storage,1990,0.130216352
South Africa,electricity,solar,PV_storage,1990,0.276146447
South America_Northern,electricity,solar,PV_storage,1990,0.243079329
South America_Southern,electricity,solar,PV_storage,1990,0.240659276
South Asia,electricity,solar,PV_storage,1990,0.25478562
South Korea,electricity,solar,PV_storage,1990,0.209226928
Southeast Asia,electricity,solar,PV_storage,1990,0.237728709
Taiwan,electricity,solar,PV_storage,1990,0.199958443
Argentina,electricity,solar,PV_storage,1990,0.232851932
Colombia,electricity,solar,PV_storage,1990,0.218840056
USA,electricity,solar,PV,2005,0.200000279
Africa_Eastern,electricity,solar,PV,2005,0.282363716
Africa_Northern,electricity,solar,PV,2005,0.280199153
Africa_Southern,electricity,solar,PV,2005,0.275541762
Africa_Western,electricity,solar,PV,2005,0.273568227
Australia_NZ,electricity,solar,PV,2005,0.272521652
Brazil,electricity,solar,PV,2005,0.246714494
Canada,electricity,solar,PV,2005,0.129780734
Central America and Caribbean,electricity,solar,PV,2005,0.25133217
Central Asia,electricity,solar,PV,2005,0.214675695
China,electricity,solar,PV,2005,0.239885029
EU-12,electricity,solar,PV,2005,0.165519569
EU-15,electricity,solar,PV,2005,0.183181869
Europe_Eastern,electricity,solar,PV,2005,0.162879869
Europe_Non_EU,electricity,solar,PV,2005,0.219534769
European Free Trade Association,electricity,solar,PV,2005,0.109905752
India,electricity,solar,PV,2005,0.247360719
Indonesia,electricity,solar,PV,2005,0.231764576
Japan,electricity,solar,PV,2005,0.18912206
Mexico,electricity,solar,PV,2005,0.268432483
Middle East,electricity,solar,PV,2005,0.27372128
Pakistan,electricity,solar,PV,2005,0.259618517
Russia,electricity,solar,PV,2005,0.130216352
South Africa,electricity,solar,PV,2005,0.276146447
South America_Northern,electricity,solar,PV,2005,0.243079329
South America_Southern,electricity,solar,PV,2005,0.240659276
South Asia,electricity,solar,PV,2005,0.25478562
South Korea,electricity,solar,PV,2005,0.209226928
Southeast Asia,electricity,solar,PV,2005,0.237728709
Taiwan,electricity,solar,PV,2005,0.199958443
Argentina,electricity,solar,PV,2005,0.232851932
Colombia,electricity,solar,PV,2005,0.218840056
USA,electricity,solar,PV_storage,2005,0.200000279
Africa_Eastern,electricity,solar,PV_storage,2005,0.282363716
Africa_Northern,electricity,solar,PV_storage,2005,0.280199153
Africa_Southern,electricity,solar,PV_storage,2005,0.275541762
Africa_Western,electricity,solar,PV_storage,2005,0.273568227
Australia_NZ,electricity,solar,PV_storage,2005,0.272521652
Brazil,electricity,solar,PV_storage,2005,0.246714494
Canada,electricity,solar,PV_storage,2005,0.129780734
Central America and Caribbean,electricity,solar,PV_storage,2005,0.25133217
Central Asia,electricity,solar,PV_storage,2005,0.214675695
China,electricity,solar,PV_storage,2005,0.239885029
EU-12,electricity,solar,PV_storage,2005,0.165519569
EU-15,electricity,solar,PV_storage,2005,0.183181869
Europe_Eastern,electricity,solar,PV_storage,2005,0.162879869
Europe_Non_EU,electricity,solar,PV_storage,2005,0.219534769
European Free Trade Association,electricity,solar,PV_storage,2005,0.109905752
India,electricity,solar,PV_storage,2005,0.247360719
Indonesia,electricity,solar,PV_storage,2005,0.231764576
Japan,electricity,solar,PV_storage,2005,0.18912206
Mexico,electricity,solar,PV_storage,2005,0.268432483
Middle East,electricity,solar,PV_storage,2005,0.27372128
Pakistan,electricity,solar,PV_storage,2005,0.259618517
Russia,electricity,solar,PV_storage,2005,0.130216352
South Africa,electricity,solar,PV_storage,2005,0.276146447
South America_Northern,electricity,solar,PV_storage,2005,0.243079329
South America_Southern,electricity,solar,PV_storage,2005,0.240659276
South Asia,electricity,solar,PV_storage,2005,0.25478562
South Korea,electricity,solar,PV_storage,2005,0.209226928
Southeast Asia,electricity,solar,PV_storage,2005,0.237728709
Taiwan,electricity,solar,PV_storage,2005,0.199958443
Argentina,electricity,solar,PV_storage,2005,0.232851932
Colombia,electricity,solar,PV_storage,2005,0.218840056
USA,electricity,solar,PV,2010,0.200000279
Africa_Eastern,electricity,solar,PV,2010,0.282363716
Africa_Northern,electricity,solar,PV,2010,0.280199153
Africa_Southern,electricity,solar,PV,2010,0.275541762
Africa_Western,electricity,solar,PV,2010,0.273568227
Australia_NZ,electricity,solar,PV,2010,0.272521652
Brazil,electricity,solar,PV,2010,0.246714494
Canada,electricity,solar,PV,2010,0.129780734
Central America and Caribbean,electricity,solar,PV,2010,0.25133217
Central Asia,electricity,solar,PV,2010,0.214675695
China,electricity,solar,PV,2010,0.239885029
EU-12,electricity,solar,PV,2010,0.165519569
EU-15,electricity,solar,PV,2010,0.183181869
Europe_Eastern,electricity,solar,PV,2010,0.162879869
Europe_Non_EU,electricity,solar,PV,2010,0.219534769
European Free Trade Association,electricity,solar,PV,2010,0.109905752
India,electricity,solar,PV,2010,0.247360719
Indonesia,electricity,solar,PV,2010,0.231764576
Japan,electricity,solar,PV,2010,0.18912206
Mexico,electricity,solar,PV,2010,0.268432483
Middle East,electricity,solar,PV,2010,0.27372128
Pakistan,electricity,solar,PV,2010,0.259618517
Russia,electricity,solar,PV,2010,0.130216352
South Africa,electricity,solar,PV,2010,0.276146447
South America_Northern,electricity,solar,PV,2010,0.243079329
South America_Southern,electricity,solar,PV,2010,0.240659276
South Asia,electricity,solar,PV,2010,0.25478562
South Korea,electricity,solar,PV,2010,0.209226928
Southeast Asia,electricity,solar,PV,2010,0.237728709
Taiwan,electricity,solar,PV,2010,0.199958443
Argentina,electricity,solar,PV,2010,0.232851932
Colombia,electricity,solar,PV,2010,0.218840056
USA,electricity,solar,PV_storage,2010,0.200000279
Africa_Eastern,electricity,solar,PV_storage,2010,0.282363716
Africa_Northern,electricity,solar,PV_storage,2010,0.280199153
Africa_Southern,electricity,solar,PV_storage,2010,0.275541762
Africa_Western,electricity,solar,PV_storage,2010,0.273568227
Australia_NZ,electricity,solar,PV_storage,2010,0.272521652
Brazil,electricity,solar,PV_storage,2010,0.246714494
Canada,electricity,solar,PV_storage,2010,0.129780734
Central America and Caribbean,electricity,solar,PV_storage,2010,0.25133217
Central Asia,electricity,solar,PV_storage,2010,0.214675695
China,electricity,solar,PV_storage,2010,0.239885029
EU-12,electricity,solar,PV_storage,2010,0.165519569
EU-15,electricity,solar,PV_storage,2010,0.183181869
Europe_Eastern,electricity,solar,PV_storage,2010,0.162879869
Europe_Non_EU,electricity,solar,PV_storage,2010,0.219534769
European Free Trade Association,electricity,solar,PV_storage,2010,0.109905752
India,electricity,solar,PV_storage,2010,0.247360719
Indonesia,electricity,solar,PV_storage,2010,0.231764576
Japan,electricity,solar,PV_storage,2010,0.18912206
Mexico,electricity,solar,PV_storage,2010,0.268432483
Middle East,electricity,solar,PV_storage,2010,0.27372128
