"region","technology","year","capacity.factor.region"
"Japan","CSP_storage",2045,0.85
"Mexico","CSP_storage",2045,0.657653229993772
"Middle East","CSP_storage",2045,0.619161510213817
"Pakistan","CSP_storage",2045,0.694335014560826
"Russia","CSP_storage",2045,0.85
"South Africa","CSP_storage",2045,0.575035632837075
"South America_Northern","CSP_storage",2045,0.7295285171782
"South America_Southern","CSP_storage",2045,0.626970589175675
"South Asia","CSP_storage",2045,0.715295272474769
"South Korea","CSP_storage",2045,0.85
"Southeast Asia","CSP_storage",2045,0.728053785613671
"Taiwan","CSP_storage",2045,0.85
"Argentina","CSP_storage",2045,0.615900627807068
"Colombia","CSP_storage",2045,0.842562791465827
"USA","CSP",2050,0.250000123561201
"Africa_Eastern","CSP",2050,0.24629738110029
"Africa_Northern","CSP",2050,0.237111546813872
"Africa_Southern","CSP",2050,0.237772006153788
"Africa_Western","CSP",2050,0.24342388951334
"Australia_NZ","CSP",2050,0.231893253369818
"Brazil","CSP",2050,0.305748843875073
"Canada","CSP",2050,0.348881693968625
"Central America and Caribbean","CSP",2050,0.273932163700184
"Central Asia","CSP",2050,0.284730779363758
"China","CSP",2050,0.253152242565993
"EU-12","CSP",2050,0.252200690468409
"EU-15","CSP",2050,0.270328964571087
"Europe_Eastern","CSP",2050,0.330465572806087
"Europe_Non_EU","CSP",2050,0.279812997249795
"European Free Trade Association","CSP",2050,0.00025
"India","CSP",2050,0.281168953279745
"Indonesia","CSP",2050,0.333299228536159
"Japan","CSP",2050,0.384107542683657
"Mexico","CSP",2050,0.252943549997605
"Middle East","CSP",2050,0.23813904238993
"Pakistan","CSP",2050,0.267051928677241
"Russia","CSP",2050,0.375458669979537
"South Africa","CSP",2050,0.221167551091183
"South America_Northern","CSP",2050,0.280587891222385
"South America_Southern","CSP",2050,0.241142534298336
"South Asia","CSP",2050,0.27511356633645
"South Korea","CSP",2050,0.339213181696283
"Southeast Asia","CSP",2050,0.280020686774489
"Taiwan","CSP",2050,0.401339283245279
"Argentina","CSP",2050,0.236884856848872
"Colombia","CSP",2050,0.324062612102241
"USA","CSP_storage",2050,0.650000321259122
"Africa_Eastern","CSP_storage",2050,0.640373190860753
"Africa_Northern","CSP_storage",2050,0.616490021716067
"Africa_Southern","CSP_storage",2050,0.618207215999849
"Africa_Western","CSP_storage",2050,0.632902112734685
"Australia_NZ","CSP_storage",2050,0.602922458761528
"Brazil","CSP_storage",2050,0.794946994075189
"Canada","CSP_storage",2050,0.85
"Central America and Caribbean","CSP_storage",2050,0.712223625620479
"Central Asia","CSP_storage",2050,0.740300026345772
"China","CSP_storage",2050,0.658195830671581
"EU-12","CSP_storage",2050,0.655721795217865
"EU-15","CSP_storage",2050,0.702855307884826
"Europe_Eastern","CSP_storage",2050,0.85
"Europe_Non_EU","CSP_storage",2050,0.727513792849467
"European Free Trade Association","CSP_storage",2050,0.00065
"India","CSP_storage",2050,0.731039278527337
"Indonesia","CSP_storage",2050,0.85
"Japan","CSP_storage",2050,0.85
"Mexico","CSP_storage",2050,0.657653229993772
"Middle East","CSP_storage",2050,0.619161510213817
"Pakistan","CSP_storage",2050,0.694335014560826
"Russia","CSP_storage",2050,0.85
"South Africa","CSP_storage",2050,0.575035632837075
"South America_Northern","CSP_storage",2050,0.7295285171782
"South America_Southern","CSP_storage",2050,0.626970589175675
"South Asia","CSP_storage",2050,0.715295272474769
"South Korea","CSP_storage",2050,0.85
"Southeast Asia","CSP_storage",2050,0.728053785613671
"Taiwan","CSP_storage",2050,0.85
"Argentina","CSP_storage",2050,0.615900627807068
"Colombia","CSP_storage",2050,0.842562791465827
"USA","CSP",2055,0.250000123561201
"Africa_Eastern","CSP",2055,0.24629738110029
"Africa_Northern","CSP",2055,0.237111546813872
"Africa_Southern","CSP",2055,0.237772006153788
"Africa_Western","CSP",2055,0.24342388951334
"Australia_NZ","CSP",2055,0.231893253369818
"Brazil","CSP",2055,0.305748843875073
"Canada","CSP",2055,0.348881693968625
"Central America and Caribbean","CSP",2055,0.273932163700184
"Central Asia","CSP",2055,0.284730779363758
"China","CSP",2055,0.253152242565993
"EU-12","CSP",2055,0.252200690468409
"EU-15","CSP",2055,0.270328964571087
"Europe_Eastern","CSP",2055,0.330465572806087
"Europe_Non_EU","CSP",2055,0.279812997249795
"European Free Trade Association","CSP",2055,0.00025
"India","CSP",2055,0.281168953279745
"Indonesia","CSP",2055,0.333299228536159
"Japan","CSP",2055,0.384107542683657
"Mexico","CSP",2055,0.252943549997605
"Middle East","CSP",2055,0.23813904238993
"Pakistan","CSP",2055,0.267051928677241
"Russia","CSP",2055,0.375458669979537
"South Africa","CSP",2055,0.221167551091183
"South America_Northern","CSP",2055,0.280587891222385
"South America_Southern","CSP",2055,0.241142534298336
"South Asia","CSP",2055,0.27511356633645
"South Korea","CSP",2055,0.339213181696283
"Southeast Asia","CSP",2055,0.280020686774489
"Taiwan","CSP",2055,0.401339283245279
"Argentina","CSP",2055,0.236884856848872
"Colombia","CSP",2055,0.324062612102241
"USA","CSP_storage",2055,0.650000321259122
"Africa_Eastern","CSP_storage",2055,0.640373190860753
"Africa_Northern","CSP_storage",2055,0.616490021716067
"Africa_Southern","CSP_storage",2055,0.618207215999849
"Africa_Western","CSP_storage",2055,0.632902112734685
"Australia_NZ","CSP_storage",2055,0.602922458761528
"Brazil","CSP_storage",2055,0.794946994075189
"Canada","CSP_storage",2055,0.85
"Central America and Caribbean","CSP_storage",2055,0.712223625620479
"Central Asia","CSP_storage",2055,0.740300026345772
"China","CSP_storage",2055,0.658195830671581
"EU-12","CSP_storage",2055,0.655721795217865
"EU-15","CSP_storage",2055,0.702855307884826
"Europe_Eastern","CSP_storage",2055,0.85
"Europe_Non_EU","CSP_storage",2055,0.727513792849467
"European Free Trade Association","CSP_storage",2055,0.00065
"India","CSP_storage",2055,0.731039278527337
"Indonesia","CSP_storage",2055,0.85
"Japan","CSP_storage",2055,0.85
"Mexico","CSP_storage",2055,0.657653229993772
"Middle East","CSP_storage",2055,0.619161510213817
"Pakistan","CSP_storage",2055,0.694335014560826
"Russia","CSP_storage",2055,0.85
"South Africa","CSP_storage",2055,0.575035632837075
"South America_Northern","CSP_storage",2055,0.7295285171782
"South America_Southern","CSP_storage",2055,0.626970589175675
"South Asia","CSP_storage",2055,0.715295272474769
"South Korea","CSP_storage",2055,0.85
"Southeast Asia","CSP_storage",2055,0.728053785613671
"Taiwan","CSP_storage",2055,0.85
"Argentina","CSP_storage",2055,0.615900627807068
"Colombia","CSP_storage",2055,0.842562791465827
"USA","CSP",2060,0.250000123561201
"Africa_Eastern","CSP",2060,0.24629738110029
"Africa_Northern","CSP",2060,0.237111546813872
"Africa_Southern","CSP",2060,0.237772006153788
"Africa_Western","CSP",2060,0.24342388951334
"Australia_NZ","CSP",2060,0.231893253369818
"Brazil","CSP",2060,0.305748843875073
"Canada","CSP",2060,0.348881693968625
"Central America and Caribbean","CSP",2060,0.273932163700184
"Central Asia","CSP",2060,0.284730779363758
"China","CSP",2060,0.253152242565993
"EU-12","CSP",2060,0.252200690468409
"EU-15","CSP",2060,0.270328964571087
"Europe_Eastern","CSP",2060,0.330465572806087
"Europe_Non_EU","CSP",2060,0.279812997249795
"European Free Trade Association","CSP",2060,0.00025
"India","CSP",2060,0.281168953279745
"Indonesia","CSP",2060,0.333299228536159
"Japan","CSP",2060,0.384107542683657
"Mexico","CSP",2060,0.252943549997605
"Middle East","CSP",2060,0.23813904238993
"Pakistan","CSP",2060,0.267051928677241
"Russia","CSP",2060,0.375458669979537
"South Africa","CSP",2060,0.221167551091183
"South America_Northern","CSP",2060,0.280587891222385
"South America_Southern","CSP",2060,0.241142534298336
"South Asia","CSP",2060,0.27511356633645
"South Korea","CSP",2060,0.339213181696283
"Southeast Asia","CSP",2060,0.280020686774489
"Taiwan","CSP",2060,0.401339283245279
"Argentina","CSP",2060,0.236884856848872
"Colombia","CSP",2060,0.324062612102241
"USA","CSP_storage",2060,0.650000321259122
"Africa_Eastern","CSP_storage",2060,0.640373190860753
"Africa_Northern","CSP_storage",2060,0.616490021716067
"Africa_Southern","CSP_storage",2060,0.618207215999849
"Africa_Western","CSP_storage",2060,0.632902112734685
"Australia_NZ","CSP_storage",2060,0.602922458761528
"Brazil","CSP_storage",2060,0.794946994075189
"Canada","CSP_storage",2060,0.85
"Central America and Caribbean","CSP_storage",2060,0.712223625620479
"Central Asia","CSP_storage",2060,0.740300026345772
"China","CSP_storage",2060,0.658195830671581
"EU-12","CSP_storage",2060,0.655721795217865
"EU-15","CSP_storage",2060,0.702855307884826
"Europe_Eastern","CSP_storage",2060,0.85
"Europe_Non_EU","CSP_storage",2060,0.727513792849467
"European Free Trade Association","CSP_storage",2060,0.00065
"India","CSP_storage",2060,0.731039278527337
"Indonesia","CSP_storage",2060,0.85
"Japan","CSP_storage",2060,0.85
"Mexico","CSP_storage",2060,0.657653229993772
"Middle East","CSP_storage",2060,0.619161510213817
"Pakistan","CSP_storage",2060,0.694335014560826
"Russia","CSP_storage",2060,0.85
"South Africa","CSP_storage",2060,0.575035632837075
"South America_Northern","CSP_storage",2060,0.7295285171782
"South America_Southern","CSP_storage",2060,0.626970589175675
"South Asia","CSP_storage",2060,0.715295272474769
"South Korea","CSP_storage",2060,0.85
"Southeast Asia","CSP_storage",2060,0.728053785613671
"Taiwan","CSP_storage",2060,0.85
"Argentina","CSP_storage",2060,0.615900627807068
"Colombia","CSP_storage",2060,0.842562791465827
"USA","CSP",2065,0.250000123561201
"Africa_Eastern","CSP",2065,0.24629738110029
"Africa_Northern","CSP",2065,0.237111546813872
"Africa_Southern","CSP",2065,0.237772006153788
"Africa_Western","CSP",2065,0.24342388951334
"Australia_NZ","CSP",2065,0.231893253369818
"Brazil","CSP",2065,0.305748843875073
"Canada","CSP",2065,0.348881693968625
"Central America and Caribbean","CSP",2065,0.273932163700184
"Central Asia","CSP",2065,0.284730779363758
"China","CSP",2065,0.253152242565993
"EU-12","CSP",2065,0.252200690468409
"EU-15","CSP",2065,0.270328964571087
"Europe_Eastern","CSP",2065,0.330465572806087
"Europe_Non_EU","CSP",2065,0.279812997249795
"European Free Trade Association","CSP",2065,0.00025
"India","CSP",2065,0.281168953279745
"Indonesia","CSP",2065,0.333299228536159
"Japan","CSP",2065,0.384107542683657
"Mexico","CSP",2065,0.252943549997605
"Middle East","CSP",2065,0.23813904238993
"Pakistan","CSP",2065,0.267051928677241
"Russia","CSP",2065,0.375458669979537
"South Africa","CSP",2065,0.221167551091183
"South America_Northern","CSP",2065,0.280587891222385
"South America_Southern","CSP",2065,0.241142534298336
"South Asia","CSP",2065,0.27511356633645
"South Korea","CSP",2065,0.339213181696283
"Southeast Asia","CSP",2065,0.280020686774489
"Taiwan","CSP",2065,0.401339283245279
"Argentina","CSP",2065,0.236884856848872
"Colombia","CSP",2065,0.324062612102241
"USA","CSP_storage",2065,0.650000321259122
"Africa_Eastern","CSP_storage",2065,0.640373190860753
"Africa_Northern","CSP_storage",2065,0.616490021716067
"Africa_Southern","CSP_storage",2065,0.618207215999849
"Africa_Western","CSP_storage",2065,0.632902112734685
"Australia_NZ","CSP_storage",2065,0.602922458761528
"Brazil","CSP_storage",2065,0.794946994075189
"Canada","CSP_storage",2065,0.85
"Central America and Caribbean","CSP_storage",2065,0.712223625620479
"Central Asia","CSP_storage",2065,0.740300026345772
"China","CSP_storage",2065,0.658195830671581
"EU-12","CSP_storage",2065,0.655721795217865
"EU-15","CSP_storage",2065,0.702855307884826
"Europe_Eastern","CSP_storage",2065,0.85
"Europe_Non_EU","CSP_storage",2065,0.727513792849467
"European Free Trade Association","CSP_storage",2065,0.00065
"India","CSP_storage",2065,0.731039278527337
"Indonesia","CSP_storage",2065,0.85
"Japan","CSP_storage",2065,0.85
"Mexico","CSP_storage",2065,0.657653229993772
"Middle East","CSP_storage",2065,0.619161510213817
"Pakistan","CSP_storage",2065,0.694335014560826
"Russia","CSP_storage",2065,0.85
"South Africa","CSP_storage",2065,0.575035632837075
"South America_Northern","CSP_storage",2065,0.7295285171782
"South America_Southern","CSP_storage",2065,0.626970589175675
"South Asia","CSP_storage",2065,0.715295272474769
"South Korea","CSP_storage",2065,0.85
"Southeast Asia","CSP_storage",2065,0.728053785613671
"Taiwan","CSP_storage",2065,0.85
"Argentina","CSP_storage",2065,0.615900627807068
"Colombia","CSP_storage",2065,0.842562791465827
"USA","CSP",2070,0.250000123561201
"Africa_Eastern","CSP",2070,0.24629738110029
"Africa_Northern","CSP",2070,0.237111546813872
"Africa_Southern","CSP",2070,0.237772006153788
"Africa_Western","CSP",2070,0.24342388951334
"Australia_NZ","CSP",2070,0.231893253369818
"Brazil","CSP",2070,0.305748843875073
"Canada","CSP",2070,0.348881693968625
"Central America and Caribbean","CSP",2070,0.273932163700184
"Central Asia","CSP",2070,0.284730779363758
"China","CSP",2070,0.253152242565993
"EU-12","CSP",2070,0.252200690468409
"EU-15","CSP",2070,0.270328964571087
"Europe_Eastern","CSP",2070,0.330465572806087
"Europe_Non_EU","CSP",2070,0.279812997249795
"European Free Trade Association","CSP",2070,0.00025
"India","CSP",2070,0.281168953279745
"Indonesia","CSP",2070,0.333299228536159
"Japan","CSP",2070,0.384107542683657
"Mexico","CSP",2070,0.252943549997605
"Middle East","CSP",2070,0.23813904238993
"Pakistan","CSP",2070,0.267051928677241
"Russia","CSP",2070,0.375458669979537
"South Africa","CSP",2070,0.221167551091183
"South America_Northern","CSP",2070,0.280587891222385
"South America_Southern","CSP",2070,0.241142534298336
"South Asia","CSP",2070,0.27511356633645
"South Korea","CSP",2070,0.339213181696283
"Southeast Asia","CSP",2070,0.280020686774489
"Taiwan","CSP",2070,0.401339283245279
"Argentina","CSP",2070,0.236884856848872
"Colombia","CSP",2070,0.324062612102241
"USA","CSP_storage",2070,0.650000321259122
"Africa_Eastern","CSP_storage",2070,0.640373190860753
"Africa_Northern","CSP_storage",2070,0.616490021716067
"Africa_Southern","CSP_storage",2070,0.618207215999849
"Africa_Western","CSP_storage",2070,0.632902112734685
"Australia_NZ","CSP_storage",2070,0.602922458761528
"Brazil","CSP_storage",2070,0.794946994075189
"Canada","CSP_storage",2070,0.85
"Central America and Caribbean","CSP_storage",2070,0.712223625620479
"Central Asia","CSP_storage",2070,0.740300026345772
"China","CSP_storage",2070,0.658195830671581
"EU-12","CSP_storage",2070,0.655721795217865
"EU-15","CSP_storage",2070,0.702855307884826
"Europe_Eastern","CSP_storage",2070,0.85
"Europe_Non_EU","CSP_storage",2070,0.727513792849467
"European Free Trade Association","CSP_storage",2070,0.00065
"India","CSP_storage",2070,0.731039278527337
"Indonesia","CSP_storage",2070,0.85
"Japan","CSP_storage",2070,0.85
"Mexico","CSP_storage",2070,0.657653229993772
"Middle East","CSP_storage",2070,0.619161510213817
"Pakistan","CSP_storage",2070,0.694335014560826
"Russia","CSP_storage",2070,0.85
"South Africa","CSP_storage",2070,0.575035632837075
"South America_Northern","CSP_storage",2070,0.7295285171782
"South America_Southern","CSP_storage",2070,0.626970589175675
"South Asia","CSP_storage",2070,0.715295272474769
"South Korea","CSP_storage",2070,0.85
"Southeast Asia","CSP_storage",2070,0.728053785613671
"Taiwan","CSP_storage",2070,0.85
"Argentina","CSP_storage",2070,0.615900627807068
"Colombia","CSP_storage",2070,0.842562791465827
"USA","CSP",2075,0.250000123561201
"Africa_Eastern","CSP",2075,0.24629738110029
"Africa_Northern","CSP",2075,0.237111546813872
"Africa_Southern","CSP",2075,0.237772006153788
"Africa_Western","CSP",2075,0.24342388951334
"Australia_NZ","CSP",2075,0.231893253369818
"Brazil","CSP",2075,0.305748843875073
"Canada","CSP",2075,0.348881693968625
"Central America and Caribbean","CSP",2075,0.273932163700184
"Central Asia","CSP",2075,0.284730779363758
"China","CSP",2075,0.253152242565993
"EU-12","CSP",2075,0.252200690468409
"EU-15","CSP",2075,0.270328964571087
"Europe_Eastern","CSP",2075,0.330465572806087
"Europe_Non_EU","CSP",2075,0.279812997249795
"European Free Trade Association","CSP",2075,0.00025
"India","CSP",2075,0.281168953279745
"Indonesia","CSP",2075,0.333299228536159
"Japan","CSP",2075,0.384107542683657
"Mexico","CSP",2075,0.252943549997605
"Middle East","CSP",2075,0.23813904238993
"Pakistan","CSP",2075,0.267051928677241
"Russia","CSP",2075,0.375458669979537
"South Africa","CSP",2075,0.221167551091183
"South America_Northern","CSP",2075,0.280587891222385
"South America_Southern","CSP",2075,0.241142534298336
"South Asia","CSP",2075,0.27511356633645
"South Korea","CSP",2075,0.339213181696283
"Southeast Asia","CSP",2075,0.280020686774489
"Taiwan","CSP",2075,0.401339283245279
"Argentina","CSP",2075,0.236884856848872
"Colombia","CSP",2075,0.324062612102241
"USA","CSP_storage",2075,0.650000321259122
"Africa_Eastern","CSP_storage",2075,0.640373190860753
"Africa_Northern","CSP_storage",2075,0.616490021716067
"Africa_Southern","CSP_storage",2075,0.618207215999849
"Africa_Western","CSP_storage",2075,0.632902112734685
"Australia_NZ","CSP_storage",2075,0.602922458761528
"Brazil","CSP_storage",2075,0.794946994075189
"Canada","CSP_storage",2075,0.85
"Central America and Caribbean","CSP_storage",2075,0.712223625620479
"Central Asia","CSP_storage",2075,0.740300026345772
"China","CSP_storage",2075,0.658195830671581
"EU-12","CSP_storage",2075,0.655721795217865
"EU-15","CSP_storage",2075,0.702855307884826
"Europe_Eastern","CSP_storage",2075,0.85
"Europe_Non_EU","CSP_storage",2075,0.727513792849467
"European Free Trade Association","CSP_storage",2075,0.00065
"India","CSP_storage",2075,0.731039278527337
"Indonesia","CSP_storage",2075,0.85
"Japan","CSP_storage",2075,0.85
"Mexico","CSP_storage",2075,0.657653229993772
"Middle East","CSP_storage",2075,0.619161510213817
"Pakistan","CSP_storage",2075,0.694335014560826
"Russia","CSP_storage",2075,0.85
"South Africa","CSP_storage",2075,0.575035632837075
"South America_Northern","CSP_storage",2075,0.7295285171782
"South America_Southern","CSP_storage",2075,0.626970589175675
"South Asia","CSP_storage",2075,0.715295272474769
"South Korea","CSP_storage",2075,0.85
"Southeast Asia","CSP_storage",2075,0.728053785613671
"Taiwan","CSP_storage",2075,0.85
"Argentina","CSP_storage",2075,0.615900627807068
"Colombia","CSP_storage",2075,0.842562791465827
"USA","CSP",2080,0.250000123561201
"Africa_Eastern","CSP",2080,0.24629738110029
"Africa_Northern","CSP",2080,0.237111546813872
"Africa_Southern","CSP",2080,0.237772006153788
"Africa_Western","CSP",2080,0.24342388951334
"Australia_NZ","CSP",2080,0.231893253369818
"Brazil","CSP",2080,0.305748843875073
"Canada","CSP",2080,0.348881693968625
"Central America and Caribbean","CSP",2080,0.273932163700184
"Central Asia","CSP",2080,0.284730779363758
"China","CSP",2080,0.253152242565993
"EU-12","CSP",2080,0.252200690468409
"EU-15","CSP",2080,0.270328964571087
"Europe_Eastern","CSP",2080,0.330465572806087
"Europe_Non_EU","CSP",2080,0.279812997249795
"European Free Trade Association","CSP",2080,0.00025
"India","CSP",2080,0.281168953279745
"Indonesia","CSP",2080,0.333299228536159
"Japan","CSP",2080,0.384107542683657
"Mexico","CSP",2080,0.252943549997605
"Middle East","CSP",2080,0.23813904238993
"Pakistan","CSP",2080,0.267051928677241
"Russia","CSP",2080,0.375458669979537
"South Africa","CSP",2080,0.221167551091183
"South America_Northern","CSP",2080,0.280587891222385
"South America_Southern","CSP",2080,0.241142534298336
"South Asia","CSP",2080,0.27511356633645
"South Korea","CSP",2080,0.339213181696283
"Southeast Asia","CSP",2080,0.280020686774489
"Taiwan","CSP",2080,0.401339283245279
"Argentina","CSP",2080,0.236884856848872
"Colombia","CSP",2080,0.324062612102241
"USA","CSP_storage",2080,0.650000321259122
"Africa_Eastern","CSP_storage",2080,0.640373190860753
"Africa_Northern","CSP_storage",2080,0.616490021716067
"Africa_Southern","CSP_storage",2080,0.618207215999849
"Africa_Western","CSP_storage",2080,0.632902112734685
"Australia_NZ","CSP_storage",2080,0.602922458761528
"Brazil","CSP_storage",2080,0.794946994075189
"Canada","CSP_storage",2080,0.85
"Central America and Caribbean","CSP_storage",2080,0.712223625620479
"Central Asia","CSP_storage",2080,0.740300026345772
"China","CSP_storage",2080,0.658195830671581
"EU-12","CSP_storage",2080,0.655721795217865
"EU-15","CSP_storage",2080,0.702855307884826
"Europe_Eastern","CSP_storage",2080,0.85
"Europe_Non_EU","CSP_storage",2080,0.727513792849467
"European Free Trade Association","CSP_storage",2080,0.00065
"India","CSP_storage",2080,0.731039278527337
"Indonesia","CSP_storage",2080,0.85
"Japan","CSP_storage",2080,0.85
"Mexico","CSP_storage",2080,0.657653229993772
"Middle East","CSP_storage",2080,0.619161510213817
"Pakistan","CSP_storage",2080,0.694335014560826
"Russia","CSP_storage",2080,0.85
"South Africa","CSP_storage",2080,0.575035632837075
"South America_Northern","CSP_storage",2080,0.7295285171782
"South America_Southern","CSP_storage",2080,0.626970589175675
"South Asia","CSP_storage",2080,0.715295272474769
"South Korea","CSP_storage",2080,0.85
"Southeast Asia","CSP_storage",2080,0.728053785613671
"Taiwan","CSP_storage",2080,0.85
"Argentina","CSP_storage",2080,0.615900627807068
"Colombia","CSP_storage",2080,0.842562791465827
"USA","CSP",2085,0.250000123561201
"Africa_Eastern","CSP",2085,0.24629738110029
"Africa_Northern","CSP",2085,0.237111546813872
"Africa_Southern","CSP",2085,0.237772006153788
"Africa_Western","CSP",2085,0.24342388951334
"Australia_NZ","CSP",2085,0.231893253369818
"Brazil","CSP",2085,0.305748843875073
"Canada","CSP",2085,0.348881693968625
"Central America and Caribbean","CSP",2085,0.273932163700184
"Central Asia","CSP",2085,0.284730779363758
"China","CSP",2085,0.253152242565993
"EU-12","CSP",2085,0.252200690468409
"EU-15","CSP",2085,0.270328964571087
"Europe_Eastern","CSP",2085,0.330465572806087
"Europe_Non_EU","CSP",2085,0.279812997249795
"European Free Trade Association","CSP",2085,0.00025
"India","CSP",2085,0.281168953279745
"Indonesia","CSP",2085,0.333299228536159
"Japan","CSP",2085,0.384107542683657
"Mexico","CSP",2085,0.252943549997605
"Middle East","CSP",2085,0.23813904238993
"Pakistan","CSP",2085,0.267051928677241
"Russia","CSP",2085,0.375458669979537
"South Africa","CSP",2085,0.221167551091183
"South America_Northern","CSP",2085,0.280587891222385
"South America_Southern","CSP",2085,0.241142534298336
"South Asia","CSP",2085,0.27511356633645
"South Korea","CSP",2085,0.339213181696283
"Southeast Asia","CSP",2085,0.280020686774489
"Taiwan","CSP",2085,0.401339283245279
"Argentina","CSP",2085,0.236884856848872
"Colombia","CSP",2085,0.324062612102241
"USA","CSP_storage",2085,0.650000321259122
"Africa_Eastern","CSP_storage",2085,0.640373190860753
"Africa_Northern","CSP_storage",2085,0.616490021716067
"Africa_Southern","CSP_storage",2085,0.618207215999849
"Africa_Western","CSP_storage",2085,0.632902112734685
"Australia_NZ","CSP_storage",2085,0.602922458761528
"Brazil","CSP_storage",2085,0.794946994075189
"Canada","CSP_storage",2085,0.85
"Central America and Caribbean","CSP_storage",2085,0.712223625620479
"Central Asia","CSP_storage",2085,0.740300026345772
"China","CSP_storage",2085,0.658195830671581
"EU-12","CSP_storage",2085,0.655721795217865
"EU-15","CSP_storage",2085,0.702855307884826
"Europe_Eastern","CSP_storage",2085,0.85
"Europe_Non_EU","CSP_storage",2085,0.727513792849467
"European Free Trade Association","CSP_storage",2085,0.00065
"India","CSP_storage",2085,0.731039278527337
"Indonesia","CSP_storage",2085,0.85
"Japan","CSP_storage",2085,0.85
"Mexico","CSP_storage",2085,0.657653229993772
"Middle East","CSP_storage",2085,0.619161510213817
"Pakistan","CSP_storage",2085,0.694335014560826
"Russia","CSP_storage",2085,0.85
"South Africa","CSP_storage",2085,0.575035632837075
"South America_Northern","CSP_storage",2085,0.7295285171782
"South America_Southern","CSP_storage",2085,0.626970589175675
"South Asia","CSP_storage",2085,0.715295272474769
"South Korea","CSP_storage",2085,0.85
"Southeast Asia","CSP_storage",2085,0.728053785613671
"Taiwan","CSP_storage",2085,0.85
"Argentina","CSP_storage",2085,0.615900627807068
"Colombia","CSP_storage",2085,0.842562791465827
"USA","CSP",2090,0.250000123561201
"Africa_Eastern","CSP",2090,0.24629738110029
"Africa_Northern","CSP",2090,0.237111546813872
"Africa_Southern","CSP",2090,0.237772006153788
"Africa_Western","CSP",2090,0.24342388951334
"Australia_NZ","CSP",2090,0.231893253369818
"Brazil","CSP",2090,0.305748843875073
"Canada","CSP",2090,0.348881693968625
"Central America and Caribbean","CSP",2090,0.273932163700184
"Central Asia","CSP",2090,0.284730779363758
"China","CSP",2090,0.253152242565993
"EU-12","CSP",2090,0.252200690468409
"EU-15","CSP",2090,0.270328964571087
"Europe_Eastern","CSP",2090,0.330465572806087
"Europe_Non_EU","CSP",2090,0.279812997249795
"European Free Trade Association","CSP",2090,0.00025
"India","CSP",2090,0.281168953279745
"Indonesia","CSP",2090,0.333299228536159
"Japan","CSP",2090,0.384107542683657
"Mexico","CSP",2090,0.252943549997605
"Middle East","CSP",2090,0.23813904238993
"Pakistan","CSP",2090,0.267051928677241
"Russia","CSP",2090,0.375458669979537
"South Africa","CSP",2090,0.221167551091183
"South America_Northern","CSP",2090,0.280587891222385
"South America_Southern","CSP",2090,0.241142534298336
"South Asia","CSP",2090,0.27511356633645
"South Korea","CSP",2090,0.339213181696283
"Southeast Asia","CSP",2090,0.280020686774489
"Taiwan","CSP",2090,0.401339283245279
"Argentina","CSP",2090,0.236884856848872
"Colombia","CSP",2090,0.324062612102241
"USA","CSP_storage",2090,0.650000321259122
"Africa_Eastern","CSP_storage",2090,0.640373190860753
"Africa_Northern","CSP_storage",2090,0.616490021716067
"Africa_Southern","CSP_storage",2090,0.618207215999849
"Africa_Western","CSP_storage",2090,0.632902112734685
"Australia_NZ","CSP_storage",2090,0.602922458761528
"Brazil","CSP_storage",2090,0.794946994075189
"Canada","CSP_storage",2090,0.85
"Central America and Caribbean","CSP_storage",2090,0.712223625620479
"Central Asia","CSP_storage",2090,0.740300026345772
"China","CSP_storage",2090,0.658195830671581
"EU-12","CSP_storage",2090,0.655721795217865
"EU-15","CSP_storage",2090,0.702855307884826
"Europe_Eastern","CSP_storage",2090,0.85
"Europe_Non_EU","CSP_storage",2090,0.727513792849467
"European Free Trade Association","CSP_storage",2090,0.00065
"India","CSP_storage",2090,0.731039278527337
"Indonesia","CSP_storage",2090,0.85
"Japan","CSP_storage",2090,0.85
"Mexico","CSP_storage",2090,0.657653229993772
"Middle East","CSP_storage",2090,0.619161510213817
"Pakistan","CSP_storage",2090,0.694335014560826
"Russia","CSP_storage",2090,0.85
"South Africa","CSP_storage",2090,0.575035632837075
"South America_Northern","CSP_storage",2090,0.7295285171782
"South America_Southern","CSP_storage",2090,0.626970589175675
"South Asia","CSP_storage",2090,0.715295272474769
"South Korea","CSP_storage",2090,0.85
"Southeast Asia","CSP_storage",2090,0.728053785613671
"Taiwan","CSP_storage",2090,0.85
"Argentina","CSP_storage",2090,0.615900627807068
"Colombia","CSP_storage",2090,0.842562791465827
"USA","CSP",2095,0.250000123561201
"Africa_Eastern","CSP",2095,0.24629738110029
"Africa_Northern","CSP",2095,0.237111546813872
"Africa_Southern","CSP",2095,0.237772006153788
"Africa_Western","CSP",2095,0.24342388951334
"Australia_NZ","CSP",2095,0.231893253369818
"Brazil","CSP",2095,0.305748843875073
"Canada","CSP",2095,0.348881693968625
"Central America and Caribbean","CSP",2095,0.273932163700184
"Central Asia","CSP",2095,0.284730779363758
"China","CSP",2095,0.253152242565993
"EU-12","CSP",2095,0.252200690468409
"EU-15","CSP",2095,0.270328964571087
"Europe_Eastern","CSP",2095,0.330465572806087
"Europe_Non_EU","CSP",2095,0.279812997249795
"European Free Trade Association","CSP",2095,0.00025
"India","CSP",2095,0.281168953279745
"Indonesia","CSP",2095,0.333299228536159
